customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST01895,Mark Hamilton,melissa54@example.com,PROD6653,Headphones,Electronics,2,Poor quality,Packaging damaged. Feel such begin admit already know explain attack already sign.,2025-08-27,31.0,67,Critical
CUST01896,Brian Ward,dmoreno@example.net,PROD1673,Smartphone,Home,5,Loved it,Excellent product. Single blue imagine compare letter computer computer charge she knowledge around.,2024-08-08,35.0,44,Positive
CUST01897,Joseph Costa,david68@example.net,PROD9856,Headphones,Home,1,Waste of money,Broken on arrival. Place care suddenly simply discuss box check.,2025-01-18,6.0,23,Critical
CUST01898,Stephen Martinez,igarcia@example.com,PROD2353,Backpack,Fashion,5,Amazing quality,Loved it. Claim south whom south adult try skin attack better situation drop dream require.,2026-02-13,45.0,81,Positive
CUST01899,Lisa Bean,elizabeth80@example.net,PROD4913,Laptop,Fashion,1,Not working,Broken on arrival. Whatever in field condition expect ahead reality trial smile save want able.,2026-04-08,50.0,97,Critical
CUST01900,Eric Brown,leonard99@example.org,PROD1752,Backpack,Electronics,5,Excellent product,Loved it. Management thousand television attorney education offer example.,2025-09-04,17.0,37,Positive
CUST01901,Jessica Hopkins,,PROD9543,Watch,Electronics,3,Okay for the price,Okay for the price. Moment subject day result certainly especially perform fill receive him medical.,2025-11-03,20.0,49,Neutral
CUST01902,Jessica Phillips,corey02@example.org,PROD1370,Camera,Electronics,1,Waste of money,Terrible quality. Likely trial main room skin hear from concern.,2025-11-28,43.0,82,Critical
CUST01903,Yvonne Hayes,christina39@example.com,PROD7200,Headphones,Accessories,2,Bad experience,,2024-07-21,5.0,88,Critical
CUST01904,Dana Small,cody05@example.org,PROD3262,Laptop,Electronics,3,Decent quality,Average product. Per live really man sound city want boy.,2025-05-14,20.0,95,Neutral
CUST01905,Jennifer Figueroa,destiny79@example.com,PROD3044,Tablet,Electronics,1,Waste of money,Terrible quality. Section seat Democrat source allow nature.,2025-01-05,3.0,57,Critical
CUST01906,Jeffrey Butler,jennifer34@example.org,PROD4326,Headphones,Electronics,5,Amazing quality,Best purchase ever. Money capital hour help least rest produce view oil his arrive.,2025-01-30,34.0,64,Positive
CUST01907,David Cooper,langgabriel@example.com,PROD4022,Smartphone,Electronics,1,Terrible quality,Waste of money. Must option number lay follow send son check difficult.,2026-05-31,16.0,16,Critical
CUST01908,Wesley Gould,sethgalvan@example.org,PROD5158,Smartphone,Home,3,Decent quality,Works fine. Cost relate particular collection power nor chair audience back peace with.,2024-12-13,6.0,18,Neutral
CUST01909,Jennifer Stewart,michaelduarte@example.net,PROD8884,Watch,Electronics,2,Packaging damaged,Poor quality. Five mean visit understand room special central information black on seem mouth might.,2025-09-07,31.0,35,Critical
CUST01910,Troy Horne,darren26@example.net,PROD5768,Camera,Fashion,5,Amazing quality,Loved it. Call finally century be well draw system work.,2026-02-13,41.0,62,Positive
CUST01911,Steven Cunningham,doylemegan@example.net,PROD6841,Smartphone,Electronics,1,Broken on arrival,Not working. After computer suddenly begin major rest cultural tough per dark address north than.,2026-01-21,49.0,100,Critical
CUST01912,Patricia Brown,christina85@example.net,PROD7385,Smartphone,Home,2,Not as expected,Not as expected. Forget around air cold own believe hard traditional environmental task ask card.,2026-06-20,6.0,30,Critical
CUST01913,Cheryl Pierce,yjones@example.org,PROD8945,Smartphone,Home,5,Best purchase ever,Amazing quality. Environment relate story two field attention pass economic rather.,2025-03-16,2.0,83,Positive
CUST01914,Laura Smith,patrick65@example.com,PROD6078,Shoes,Home,3,Decent quality,Okay for the price. Girl pattern skin above action guess yeah yes way mind power.,2025-03-22,37.0,93,Neutral
CUST01915,Edwin Hardy DDS,john09@example.org,PROD4109,Laptop,Home,1,Very disappointed,Waste of money. Suddenly everybody recognize should stay report explain Mrs sit.,2025-02-18,37.0,77,Critical
CUST01916,Matthew Mcdonald,ashleysummers@example.org,PROD7740,Smartphone,Accessories,4,Satisfied with purchase,Works well. Since avoid usually business economy action.,2025-01-03,25.0,29,Positive
CUST01917,Brandon Davis,cthompson@example.net,PROD6622,Camera,Home,5,Highly recommended,Best purchase ever. Executive work finish almost anything final through to send away order lead notice.,2025-09-09,40.0,91,Positive
CUST01918,Jessica Petersen,chadvilla@example.com,PROD3751,Tablet,Accessories,4,Satisfied with purchase,Works well. Guy card fund tax nothing art anyone clear song citizen reach few.,2026-03-21,3.0,47,Positive
CUST01919,Kiara Calderon,samantha78@example.org,PROD4815,Smartphone,Electronics,1,Terrible quality,Broken on arrival. Situation garden focus future people price attorney per color edge.,2024-08-29,50.0,74,Critical
CUST01920,Jennifer Coleman,meganmcmahon@example.com,PROD6511,Camera,Electronics,4,Good product,Recommended. Street model street traditional worry believe one paper.,2025-10-31,40.0,96,Positive
CUST01921,Jerry Glenn,shirley19@example.org,PROD2031,Camera,Fashion,1,Very disappointed,Not working. Performance season station be computer others think perhaps cause friend candidate.,2025-06-22,29.0,79,Critical
CUST01922,Jacob Barnett,stephanie22@example.org,PROD8474,Smartphone,Accessories,3,Okay for the price,Works fine. Agent these last say spend and face idea often computer church red.,2025-06-26,44.0,62,Neutral
CUST01923,Margaret Baker,pyoung@example.org,PROD8596,Headphones,Fashion,5,Highly recommended,Excellent product. Natural east difficult she down rule half book cup pressure.,2024-12-15,6.0,68,Positive
CUST01924,Megan Mercado,jesse64@example.com,PROD5257,Smartphone,Electronics,2,Packaging damaged,Poor quality. Who throw we officer many task its quality agreement necessary point development very.,2025-04-06,30.0,78,Critical
CUST01925,Thomas Montgomery,wmann@example.net,PROD6774,Headphones,Fashion,3,Works fine,Neutral experience. Pull itself couple either note official try lay card remember.,2026-01-17,42.0,87,Neutral
CUST01926,Scott Rogers,test123gmail.com,PROD2087,Headphones,Fashion,2,Poor quality,Not as expected. Foreign finish whatever mother central describe bill.,2024-08-07,3.0,19,Critical
CUST01927,Lisa Davis,ybailey@example.org,PROD5371,Backpack,Home,4,Works well,Good product. Perhaps from recognize back response approach end political.,2025-08-01,12.0,50,Positive
CUST01928,Ryan Bryant,pparker@example.com,PROD7079,Laptop,Electronics,1,Very disappointed,Not working. Memory stand between quickly someone TV notice this.,2025-01-26,17.0,23,Critical
CUST01929,Christopher Rowland,annejohnson@example.org,PROD3863,Backpack,Home,3,Works fine,Decent quality. Mouth meet thus yourself letter view allow purpose task skill push.,2025-09-27,19.0,96,Neutral
CUST01930,Margaret Grant,sarellano@example.com,PROD9678,Smartphone,Home,5,Loved it,Loved it. According up including ok population management country.,2024-10-16,47.0,84,Positive
CUST01931,Louis Rocha,riverscarrie@example.org,PROD2830,Laptop,Electronics,2,Not as expected,Packaging damaged. Role magazine information bank down require old friend report center.,2024-08-21,,74,Critical
CUST01932,Brandy Ford,wmunoz@example.com,PROD4795,Shoes,Home,5,Amazing quality,Loved it. Example listen letter high entire part laugh although gun.,2024-12-07,41.0,56,Positive
CUST01933,Stephanie Smith,rhodesjoseph@example.com,PROD3172,Watch,Fashion,1,Broken on arrival,Very disappointed. Fund far real anyone war successful.,2025-09-16,1.0,61,Critical
CUST01934,Andrew Ramirez,rodriguezstephen@example.org,PROD3587,Shoes,Accessories,3,Decent quality,Okay for the price. Spring language resource service writer seem a animal vote as race.,2025-03-04,38.0,56,Neutral
CUST01935,Whitney Harrington,charles77@example.org,PROD9606,Backpack,Home,2,Poor quality,Packaging damaged. Whose truth cold rich base pull without interest know goal nice wear.,2026-01-25,28.0,35,Critical
CUST01936,Mary Martinez,ramoswilliam@example.org,PROD6288,Backpack,Accessories,5,Excellent product,Loved it. Become mean hundred one risk eye line work set magazine.,2025-05-25,9.0,88,Positive
CUST01937,Michael Miller,jacqueline95@example.net,PROD8426,Shoes,Fashion,5,Amazing quality,Best purchase ever. Machine course law understand somebody least.,2025-06-21,39.0,94,Positive
CUST01938,Brandon Lewis,stephenriggs@example.org,PROD9619,Headphones,Accessories,3,Decent quality,Works fine. Just government anyone meet act tough one car subject specific part trial pattern.,2026-04-03,30.0,54,Neutral
CUST01939,April King,blee@example.org,PROD9459,Tablet,Home,5,Highly recommended,Amazing quality. Follow operation grow spring activity need challenge especially paper maybe card.,2026-06-26,11.0,72,Positive
CUST01940,Teresa Rios,mark72@example.net,PROD9268,Smartphone,Accessories,4,Nice quality,Good product. Fund understand price avoid environmental play game hard and.,2025-12-05,42.0,42,Positive
CUST01941,Carolyn Vincent,michael81@example.org,PROD1979,Tablet,Fashion,1,Terrible quality,Not working. Shake good commercial small big century good camera sign read picture.,2025-11-17,25.0,60,Critical
CUST01942,Timothy Diaz,lauriearroyo@example.org,PROD3293,Tablet,Electronics,5,Excellent product,Amazing quality. Follow coach gas second side pattern PM design I these treat bag.,2026-03-23,4.0,85,Positive
CUST01943,Darrell Richardson,michaelcross@example.com,PROD7198,Headphones,Home,2,Not as expected,Arrived late. Walk dog you against become consumer fine our former.,2024-09-06,31.0,80,Critical
CUST01944,Lance Bradley,anthonysexton@example.net,PROD1752,Shoes,Accessories,3,Okay for the price,Decent quality. Increase seven section send face meet rule her relationship individual.,2025-12-17,11.0,94,Neutral
CUST01945,Michelle Lowery,fuentesjeffrey@example.com,PROD8077,Tablet,Home,3,Decent quality,Neutral experience. Mission her tough customer wear accept.,2024-11-17,13.0,77,Neutral
CUST01946,Kristina Jackson,eric79@example.org,PROD4147,Smartphone,Home,4,Satisfied with purchase,Works well. Experience worker produce family leader girl war section customer.,2025-11-10,7.0,94,Positive
CUST01947,Kathy Dominguez,zlindsey@example.com,PROD8163,Watch,Fashion,4,Good product,Satisfied with purchase. Reality I citizen well building focus station into blood involve quite.,2024-10-02,28.0,61,Positive
CUST01948,Eugene Jimenez,patricia50@example.com,PROD9651,Smartphone,Accessories,4,Good product,Works well. Many yourself scientist however family ten seem close attorney clear allow guess worker.,2025-09-21,37.0,68,Positive
CUST01949,Shannon Chambers,michellelara@example.com,PROD4492,Camera,Fashion,5,Amazing quality,Excellent product. Us here increase large field sister agree support buy north edge hard successful.,2026-01-04,49.0,88,Positive
CUST01950,Brett Wilson,hnelson@example.org,PROD4210,Headphones,Home,2,Bad experience,Bad experience. Key not show assume officer group full rest fear wall.,2025-11-19,1.0,8,Critical
CUST01951,Brian Barnett, customer#mail.com ,PROD8773,Camera,Home,5,Best purchase ever,Loved it. Hotel type sell available letter alone language mean news show decision hard especially.,2025-01-04,31.0,41,Positive
CUST01952,Troy Green,geraldgraves@example.net,PROD4162,Laptop,Fashion,4,Works well,Satisfied with purchase. Most laugh security fine must seat.,2025-02-23,17.0,79,Positive
CUST01953,John Davis,,PROD6394,Smartphone,Accessories,2,Poor quality,Packaging damaged. Century former individual one type own item western star college.,2026-05-02,45.0,77,Critical
CUST01954,Johnny Taylor,normanlaura@example.net,PROD9257,Headphones,Fashion,5,Best purchase ever,Highly recommended. Hundred dinner yet color no particular six fine.,2024-12-31,9.0,99,Positive
CUST01955,Nicole Lamb,nicolehumphrey@example.net,PROD1561,Smartphone,Fashion,5,Highly recommended,Highly recommended. Off alone determine international single business.,2025-02-05,22.0,76,Positive
CUST01956,Jonathan Simpson,william14@example.com,PROD6046,Shoes,Home,5,Loved it,Highly recommended. Somebody quickly land risk box position down.,2025-08-25,24.0,42,Positive
CUST01957,Madison Gonzalez,zphillips@example.org,PROD2847,Smartphone,Home,5,Loved it,Loved it. Rest green product bag up environmental kid strong question.,2024-10-02,42.0,80,Positive
CUST01958,Edward Lopez,michaellewis@example.org,PROD3029,Shoes,Accessories,1,Not working,Broken on arrival. Century business consumer free generation simply job national option resource then make her.,2024-10-01,4.0,58,Critical
CUST01959,Alexander Perez,mark63@example.org,PROD1600,Laptop,Electronics,2,Not as expected,Packaging damaged. Probably exist throw cost along size current hot plan continue occur turn.,2025-06-04,34.0,73,Critical
CUST01960,Roger Flores,goodjeffery@example.net,PROD1170,Watch,Fashion,2,Arrived late,Poor quality. Do yes over maybe must science nothing show.,2025-12-25,31.0,37,Critical
CUST01961,Jill Murray,,PROD1445,Watch,Electronics,2,Packaging damaged,Bad experience. Whom nation strong pass high tell stop different present surface year.,2024-07-13,8.0,54,Critical
CUST01962,Karen Norman,melindabruce@example.org,PROD9587,Laptop,Electronics,2,Arrived late,Packaging damaged. Sell past test yet fund bar happen seek.,2025-12-05,21.0,85,Critical
CUST01963,Debbie Choi,dberry@example.com,PROD5764,Shoes,Accessories,1,Waste of money,Terrible quality. Evidence per window us place fear.,2025-09-27,10.0,74,Critical
CUST01964,Amanda Sheppard,tracyharris@example.com,PROD1387,Smartphone,Home,3,Decent quality,Average product. Might there shake store laugh responsibility key without pattern back word.,2025-04-03,13.0,42,Neutral
CUST01965,John Patton,mariasmith@example.org,PROD2270,Laptop,Home,1,Waste of money,Not working. Should service value defense speech sort race final successful.,2024-10-14,23.0,92,Critical
CUST01966,Robert Savage,tannermelanie@example.com,PROD1880,Watch,Home,5,Highly recommended,Excellent product. Any care trouble cold staff yeah still.,2024-09-24,23.0,38,Positive
CUST01967,Angelica Stephens,,PROD1642,Tablet,Electronics,2,Arrived late,Bad experience. Indeed upon woman spring conference though Republican evidence apply debate nature.,2026-02-12,11.0,42,Critical
